turn,Vrf_kV,K0_GeV,phi_s_deg,time_mean_ns,time_sigma_ns,time_min_ns,time_max_ns,dE_mean_MeV,dE_sigma_MeV,dE_min_MeV,dE_max_MeV,t2,dE2,t_dE,eps_rms,Q1,Q2,Q_amp,theta_Q,gamma,distribution_J,form_factor_F,half_bunch_length_ns,peak_current_A,rms_dpp,Zon_ohm,unstable
4591,196.8965896168019,24.0,0.0,0.10332591201664129,23.29526409599559,-56.09928038820871,56.47431365915878,0.03708600434807629,8.403299696058298,-21.89434691233234,22.236462818036006,542.6800055462754,7.061682115349197e-05,0.1819930839949126,0.07211694858532253,0.4116767258239236,0.8470342750852852,0.9417774629679564,0.5591970297612282,26.57893624393974,1.5,1.0,57.061510458566445,3.575009900133522,0.00033744165729218337,61.92377351059725,False
4592,197.38850739794438,24.0,0.0,0.10337640601157633,23.305765878137223,-56.12851628966254,56.50341840977114,0.03681415649887447,8.345893795551211,-21.757601289031086,22.098063294550833,543.1694098478652,6.965529852873894e-05,0.18064665561806345,0.07212082368248984,0.41631715520559764,0.840767712867072,0.9381952465868759,0.5555128558578072,26.57893624393974,1.5,1.0,57.08723446620331,3.5733989693740833,0.0003351364744585224,61.10815297695321,False
4593,197.8803127054038,24.0,0.0,0.10342652583761781,23.31618527070948,-56.15756462395714,56.532334501425055,0.03654151214122402,8.288381606421016,-21.620456573816814,21.959260297471737,543.6551926242964,6.869860493576779e-05,0.17929410603347795,0.07212473113316437,0.4209327658413575,0.8344726612544057,0.9346277417987684,0.5518056338138771,26.57893624393974,1.5,1.0,57.11275666143509,3.571802110958054,0.00033282702351466315,60.295797565386174,False
4594,198.37199852706044,24.0,0.0,0.10347627046801702,23.326522031569404,-56.186424846987336,56.56106138871348,0.03626807176392274,8.230765050234023,-21.482912950998593,21.820054012290782,544.1373374278428,6.774680868518335e-05,0.17793544587546342,0.07212867112521311,0.4255232518823287,0.8281491697416002,0.9310752307070645,0.5480752299425593,26.57893624393974,1.5,1.0,57.13807645113507,3.5702193261687074,0.0003305133816227374,59.48678122344889,False
4595,198.8635578524982,24.0,0.0,0.10352563887729856,23.336775918742212,-56.215096414905474,56.58959852649872,0.03599383587452951,8.173046110923046,-21.34497061341681,21.680444633082768,544.6158278394913,6.679997828749529e-05,0.17657068603381174,0.07213264384627377,0.4300883066845338,0.8217972890120487,0.9275379969436952,0.5443215113660725,26.57893624393974,1.5,1.0,57.16319324258853,3.5686506164943212,0.0003281956284492574,58.68117812486181,False
4596,199.35498367310592,24.0,0.0,0.10357463004129218,23.346946690427036,-56.243578784131984,56.617945369922154,0.03571880499939343,8.115226837069056,-21.206629762455265,21.54043236251715,545.0906474696301,6.585818245011642e-05,0.17519983765451508,0.07213664948373016,0.4346276228222861,0.815417070941554,0.9240163256691165,0.5405443460797384,26.57893624393974,1.5,1.0,57.18810644350669,3.5670959836284246,0.0003258738462567369,57.879062664664495,False
4597,199.84626898217462,24.0,0.0,0.10362324293716181,23.357034105002707,-56.27187141136892,56.64610137441872,0.03544297968368224,8.057309344286224,-21.06789060805305,21.400017411869783,545.5617799587365,6.492149007433097e-05,0.17382291214047066,0.07214068822468818,0.43914089210171003,0.8090085686016097,0.9205105035721816,0.5367436030178664,26.57893624393974,1.5,1.0,57.212815462041,3.5655554294700362,0.0003235481199994651,57.08050945431156,False
4598,200.33740677499873,24.0,0.0,0.1036714765434243,23.367037921033557,-56.2999737536114,56.67406599572439,0.03516636049141047,7.999295817715624,-20.928753368716237,21.259200001034426,546.0292089780689,6.39899702522329e-05,0.17243992115217432,0.072144760255952,0.4436278055743894,0.8025718362626281,0.9170208188698417,0.5329191521215462,26.57893624393974,1.5,1.0,57.23731970679726,3.5640289561239173,0.00032121853742364314,56.28559331671304,False
4599,200.8283900489772,24.0,0.0,0.10371932983999141,23.3769578972752,-56.32788526815608,56.70183868989153,0.03488894800546685,7.941188514633149,-20.789218271529318,21.11798035853408,546.4929182303598,6.306369226363436e-05,0.17105087660840357,0.07214886576399937,0.44808805355114273,0.7961069293971182,0.9135475613066678,0.5290708644083774,26.57893624393974,1.5,1.0,57.26161858684982,3.5625165659008333,0.00031888518917210727,55.49438928121911,False
4600,201.31921180371097,24.0,0.0,0.1037668018081884,23.38679379268035,-56.35560541261816,56.72941891329782,0.03461074282764117,7.882989767177495,-20.649285552166514,20.976358721532097,546.9528914505097,6.214272557294418e-05,0.16965579068688888,0.07215300493495679,0.45252132561592456,0.7896139046828115,0.9100910221541743,0.5251986120441614,26.57893624393974,1.5,1.0,57.28571151175582,3.5610182613178307,0.0003165481688938734,54.70697257854932,False
4601,201.80986504110356,24.0,0.0,0.10381389143078006,23.39654536640463,-56.38313364493803,56.756806122660976,0.03433174557865076,7.824701985204439,-20.50895545490281,20.834335335843104,547.409112406284,6.122713982601677e-05,0.1682546758249741,0.07215717795457464,0.4569273106398537,0.7830928200057347,0.9066514942099325,0.5213022684165836,26.57893624393974,1.5,1.0,57.30959789156944,3.559534045098516,0.00031420757335875283,53.92341863566702,False
4602,202.3003427654629,24.0,0.0,0.10386059769199456,23.406212377812402,-56.41046942339662,56.78399977504773,0.03405195689816623,7.766327659273894,-20.37077397659959,20.691910455943685,547.8615648990115,6.031700484697131e-05,0.16684754472026553,0.07216138500820199,0.46130569679536637,0.7765437344632307,0.9032292717964575,0.517381708210909,26.57893624393974,1.5,1.0,57.33327713685614,3.5580639201733515,0.00031186350257730053,53.143803070598565,False
4603,202.79063798359778,24.0,0.0,0.10390691957756142,23.41579458648261,-56.437612206624266,56.81099932788686,0.03377137744483683,7.707869363776665,-20.236461296935396,20.54908434498292,548.3102327642844,5.941239063498141e-05,0.1654344103312694,0.07216562628076076,0.46565617157049577,0.7699667083669264,0.8998246507598525,0.5134368074877164,26.57893624393974,1.5,1.0,57.35674865870701,3.556607889679955,0.00030951605992637216,52.368201687197825,False
4604,203.2807437049193,24.0,0.0,0.10395285607472696,23.425291752214598,-56.46456145361381,56.83780423898071,0.03349000789631511,7.649329760208177,-20.101766054186637,20.405857274792666,548.7550998726595,5.851336736103539e-05,0.16401528587801775,0.07216990195672084,0.4699784217832747,0.7633618032456448,0.8964379284681903,0.5094674437626919,26.57893624393974,1.5,1.0,57.38001186875304,3.5551659569634153,0.0003071653522805835,51.59669046985619,False
4605,203.7706529415416,24.0,0.0,0.10399840617229332,23.434703635034005,-56.491316623732075,56.864413966516224,0.033207848949281096,7.590711600596827,-19.96668850513773,20.26222952589766,549.1961501303624,5.76200053646671e-05,0.16259018484268312,0.07217421222007302,0.474272133596264,0.7567290818482665,0.8930694038096216,0.5054734960885048,26.57893624393974,1.5,1.0,57.403066179179454,3.5537381255766145,0.000304811490149979,50.82934557815822,False
4606,204.2603587083791,24.0,0.0,0.1040435688606315,23.444029995198573,-56.517877176731304,56.890827969079226,0.03292490131946597,7.532017731095087,-19.831228915019754,20.11820138752538,549.6333674799918,5.673237515065769e-05,0.16115912097018095,0.07217855725430351,0.47853699253120446,0.7500686081465323,0.8897193771901825,0.501454845138782,26.57893624393974,1.5,1.0,57.42591100274006,3.5523243992805607,0.00030245458782423565,50.066243341483336,False
4607,204.74985402324708,24.0,0.0,0.10408834313171975,23.453270593204067,-56.544242572762215,56.917045705661735,0.03264116574167506,7.473251095741876,-19.69538755752094,19.973773157615778,550.0667359012264,5.5850547385708127e-05,0.15972210826876068,0.07218293724236727,0.4827726834837915,0.7433804473377956,0.8863881505312908,0.497411373294202,26.57893624393974,1.5,1.0,57.44854575277171,3.550924782044729,0.00030009476352374395,49.3074602535534,False
4608,205.239131906963,24.0,0.0,0.10413272797916505,23.462425189790107,-56.57041227238301,56.943066635677155,0.03235664296981037,7.41441474040524,-19.559164714796935,19.828945142830705,550.4962394115339,5.497459289508278e-05,0.15827916101058448,0.07218735236666167,0.4869788907385736,0.7366646658477158,0.8830760272669044,0.4933429647307206,26.57893624393974,1.5,1.0,57.47096984320853,3.5495392780474213,0.00029773213955792976,48.55307296692698,False
4609,205.72818538344242,24.0,0.0,0.10417672239823467,23.47149354594611,-56.59638573657409,56.9688902189709,0.032071333776892565,7.355511816914838,-19.422560677480853,19.68371765856322,550.9218620668796,5.410458265922406e-05,0.15683029373229448,0.07219180280899873,0.4911552979839723,0.7299213313328974,0.879783312340325,0.48924950550994456,26.57893624393974,1.5,1.0,57.493182688596555,3.548167891676118,0.0002953668424911978,47.803158287440155,False
4610,206.21700747980242,24.0,0.0,0.10422032538588323,23.48047542291712,-56.622162426748304,56.99451591583431,0.0317852389550822,7.2965455873942835,-19.285575744693148,19.538091028946642,551.3435879624383,5.324058781033842e-05,0.15537552123556747,0.07219628875057887,0.4953015883274239,0.7231505126834722,0.8765103122006251,0.485130883671663,26.57893624393974,1.5,1.0,57.51518370410799,3.546810627527863,0.0002929990033169005,47.05779316859421,False
4611,206.70559122645767,24.0,0.0,0.10426353594076791,23.489370582209744,-56.64774180476189,57.01994318701321,0.03149835931570075,7.237519428803904,-19.148210224051233,19.3920655868634,551.7614012333075,5.2382679628953566e-05,0.15391485858765772,0.07220081037196316,0.4994174443106429,0.7163522800256258,0.8732573347986758,0.48098698932854644,26.57893624393974,1.5,1.0,57.53697230555569,3.545467490409641,0.0002906287576397564,46.31705470589048,False
4612,207.1939296572212,24.0,0.0,0.10430635306329349,23.498178785598075,-56.6731233329285,57.045171493720034,0.031210695689250608,7.178436837705119,-19.010464431678926,19.245641673953696,552.1752860552208,5.1530929540447276e-05,0.1524483211219273,0.07220536785304564,0.5035025479250055,0.7095267047240661,0.8700246895827523,0.47681771476301943,26.57893624393974,1.5,1.0,57.558547909407764,3.544138485338771,0.0002882562458671676,45.58102013111288,False
4613,207.68201580940513,24.0,0.0,0.10434877575562952,23.50689979512957,-56.69830647402935,57.07020029764891,0.030922248925435068,7.11930143525818,-18.873574891840292,19.09881964062395,552.5852266452642,5.0685409111547794e-05,0.1509759244383644,0.07220996137302566,0.5075565806270539,0.7026738593844346,0.8668126874936957,0.4726229545263108,26.57893624393974,1.5,1.0,57.579909932801876,3.542823617543318,0.0002858816134099085,44.849766806557966,False
4614,208.16984272391718,24.0,0.0,0.10439080302173002,23.515533373130992,-56.723290691325076,57.0950290609847,0.030633019893177068,7.060116972465696,-18.737641332698978,18.951599846055032,552.9912072625929,4.9846190046805967e-05,0.14949768440408875,0.07221459111037982,0.5115792233541189,0.6957938178556602,0.8636216409596039,0.4684026055396832,26.57893624393974,1.5,1.0,57.601057793559875,3.5415228924624955,0.0002835050108926841,44.12337221921328,False
4615,208.65740344536127,24.0,0.0,0.1044324338673834,23.524079282214355,-56.74807544856884,57.11965724641584,0.03034300948063806,7.000887335675023,-18.60133371713471,18.80398265821029,553.3932122091501,4.901334418503928e-05,0.1480136171538448,0.07221925724283385,0.5155701565400619,0.6888866552322532,0.8604518638900291,0.464156567197839,26.57893624393974,1.5,1.0,57.62199091020233,3.5402363157470993,0.0002811265943750828,43.40191397488382,False
4616,209.144691022138,24.0,0.0,0.10447366730021769,23.53253728528284,-56.77266021001739,57.14408431714412,0.03005221859523576,6.941616552353309,-18.46465238617511,18.655968453843393,553.7912258303861,4.8186943495747935e-05,0.14652373909048227,0.0722239599473338,0.5195290601311359,0.6819524478565433,0.8573036716696556,0.4598847414744978,26.57893624393974,1.5,1.0,57.64270870196301,3.5389638932599383,0.00027874652558347867,42.68546979226744,False
4617,209.63169850654108,24.0,0.0,0.10451450232973163,23.540907145536735,-56.7970444404412,57.16830973690071,0.029760648163661647,6.8823087971496895,-18.327597689315823,18.507557618505906,554.1852325159797,4.736706007550312e-05,0.14502806688542388,0.07222869940001753,0.5234556136019624,0.6749912733208545,0.85417738115143,0.45558703303013715,26.57893624393974,1.5,1.0,57.66321058880346,3.5377056310762827,0.00027636497215446367,41.97411749697911,False
4618,210.11841895485776,24.0,0.0,0.10455493796733499,23.549188626479413,-56.82122760513886,57.19233296995503,0.02946829913189771,6.82296839825994,-18.190169984528882,18.35875054655475,554.5752167005608,4.6553766144307535e-05,0.1435266174791203,0.07223347577618608,0.5273494959716258,0.6680032104696247,0.85107331064912,0.4512633493218848,26.57893624393974,1.5,1.0,57.6834959914276,3.5364615354843183,0.0002739821078904259,41.26793501552456,False
4619,210.60484542746931,24.0,0.0,0.10459497322635447,23.55738149192326,-56.84520916994768,57.21615348112715,0.02917517246523268,6.763599844109654,-18.05236963827084,18.20954764115935,554.9611628644328,4.574713404192852e-05,0.14201940808149224,0.07223828925027438,0.5312103858198854,0.6609883394014622,0.8479917799292715,0.44691360071554487,26.57893624393974,1.5,1.0,57.703564331296306,3.53523161298561,0.0002715981130279185,40.567000369223884,False
4620,211.0909709889469,24.0,0.0,0.10463460712208325,23.565485505995653,-56.86898860125726,57.23977073579863,0.028881269148277783,6.7042077903728465,-17.91419702549072,18.059949314308664,555.3430555342987,4.494723622420358e-05,0.14050645617235966,0.07224313999582181,0.5350379613035007,0.6539467414711427,0.8449331102025366,0.44253770059974024,26.57893624393974,1.5,1.0,57.723415030642,3.534015870295585,0.0002692131745194972,39.871391668084534,False
4621,211.57678870815224,24.0,0.0,0.10467383867179576,23.57350043314492,-56.892565366017436,57.26318419992748,0.028586590184981713,6.644797067343784,-17.7756525296377,17.90995598681795,555.7208792839859,4.4154145259318955e-05,0.13898777950185773,0.07224802818544286,0.5388319001726726,0.6468784992915472,0.8418976241143439,0.43813556550214633,26.57893624393974,1.5,1.0,57.74304751248328,3.532814314344016,0.0002668274863297427,39.18118710462543,False
4622,212.06229165833753,24.0,0.0,0.10471266689476491,23.581426038146322,-56.91593893175536,57.286393340057884,0.028291136598645093,6.585372687680704,-17.636736542668658,17.75956808833533,556.0946187351735,4.336793382406101e-05,0.13746339609083977,0.0722529539907978,0.5425918797875999,0.6397836967355349,0.8388856457348809,0.43370711520778643,26.57893624393974,1.5,1.0,57.76246120063957,3.5316269522755177,0.00026444124974621635,38.49646494765154,False
4623,212.54747291724152,24.0,0.0,0.1047510908123149,23.589262086108032,-56.9391087665835,57.309397623332416,0.027994909431934518,6.525939854540997,-17.497449465055404,17.608786057348187,556.4642585581202,4.258867470004068e-05,0.13593332423126692,0.07225791758256232,0.5463175771351463,0.6326624189377593,0.8358975005483588,0.42925227287935935,26.57893624393974,1.5,1.0,57.78165551974573,3.5304537914500584,0.00026205467370613543,37.81730353597955,False
4624,213.0323255671897,24.0,0.0,0.10478910944782496,23.59700834247711,-56.96207433921185,57.33219651750392,0.02769790974689575,6.466503970128441,-17.35779170579177,17.45761034118928,556.8297834723933,4.181644076989125e-05,0.13439758248658457,0.07226291913039772,0.5500086688456227,0.6255147522964183,0.8329335154415287,0.42477096517955715,26.57893624393974,1.5,1.0,57.80062989526676,3.52929483944348,0.00025966797513959407,37.143781272115085,False
4625,213.5168426951941,24.0,0.0,0.10482672182676532,23.604664573045515,-56.984835118961996,57.35478949094744,0.027400138624966472,6.407070644673971,-17.21776368240046,17.306041396042726,557.1911782475988,4.105130501343961e-05,0.13285618969208532,0.07226795880292056,0.5536648312096807,0.6183407844749442,0.8299940186914203,0.42026312239533375,26.57893624393974,1.5,1.0,57.819383753512454,3.5281501040480228,0.00025728137933019447,36.47597661588219,False
